ABS_IDCOMP,ZAFRA,TCHPRED_2Meses,TCHPRED_4Meses,TCHPRED_6Meses,TCHPRED_8Meses,TCHPRED_10Meses
GT01-0010798-0102,24-25,83.10846928187777,88.10991559709821,98.98075829398745,105.88817545572915,104.64563814708897
GT01-0010105-0802,24-25,79.00562831333706,87.40592084612165,83.79732136633365,88.42782897949219,87.16406610279566
GT01-0010032-0103,24-25,116.51747240339006,114.12363106863839,115.35321562132917,106.35908457438151,112.05152506120558
GT01-0010013-0301,24-25,111.49486214773995,110.83862958635602,113.3109259728622,119.25451253255208,106.22065258121873
GT01-0010139-0602,24-25,77.74695478166852,79.08623613630022,83.64387979939599,96.07764129638672,76.30381891575296
GT01-0010051-3802,24-25,107.51211983816964,93.82788521902901,96.5614349180961,102.18253072102864,91.6942771918846
GT01-0010567-0403,24-25,110.05484553745814,108.26805768694194,107.34918779361232,110.56268361409506,102.56816722851245
GT01-0010112-2601,24-25,121.74388013567243,104.17344883510043,119.56200707134656,114.32367706298828,112.13788310778936
GT01-0010807-0303,24-25,86.08540344238281,99.78824070521763,101.96449447955791,95.66058146158854,96.52666673468013
GT01-0010218-0203,24-25,112.39038848876952,124.7412142072405,111.50909118665649,119.31802215576171,117.40813726579285
GT01-0010698-0103,24-25,97.44157954624721,88.50797489711215,99.91584482039201,106.53581797281902,106.99861123597576
GT01-0010660-0502,24-25,96.10129220145089,106.59450639997209,101.76605932613886,107.57684377034506,99.88003489233095
GT01-0010507-0101,24-25,99.24036952427454,83.91938890729631,103.0350528547687,106.62026977539062,88.9028127483442
GT01-0010819-0801,24-25,96.78819710867744,95.1133313860212,103.69957212597063,100.17972361246744,98.27869833692631
GT01-0010124-2002,24-25,120.19094085693358,125.16436440604073,120.16382243661829,119.86158396402995,110.51403565769502
GT01-0010109-1301,24-25,91.1351612636021,110.2304458618164,104.23336152584011,124.03483632405599,105.80159131119915
GT01-0010363-0308,24-25,101.77892739432198,106.26987239292689,98.83123744705497,99.1950439453125,93.19662651664808
GT01-0010715-0404,24-25,92.85764203752791,100.00657980782644,101.93434718504453,88.84218851725261,86.85672940212119
GT01-0010321-0401,24-25,85.46075766427177,82.8760484967913,95.50193860577559,93.43230743408203,86.61456736706188
GT01-0010820-0404,24-25,101.91165924072264,100.60732487269809,106.6426469899707,101.79421234130858,110.40679984686575
GT01-0010001-1601,24-25,68.44074903215682,77.45555114746094,90.01574367923268,89.11374053955078,95.00526627571506
GT01-0010698-0105,24-25,96.37056187220982,83.3239255632673,101.42810899236285,105.43560536702475,106.94012175372126
GT01-0010013-1001,24-25,93.03176334926059,92.47369602748326,107.37543940228211,96.78023478190104,105.46903541177574
GT01-0010647-0404,24-25,87.81713540213448,84.19758932931083,91.04591017622677,85.06648763020834,87.31730864177868
GT01-0010004-2002,24-25,106.82702636718749,104.37923758370535,109.43737401275573,98.84728444417317,93.04446754371533
GT01-0010113-0202,24-25,98.41713823590959,109.51793779645647,105.25644246267098,98.4545155843099,113.96489115282294
GT01-0010911-3701,24-25,116.24634769984654,97.841673714774,105.15427898906891,105.75582021077474,113.51093425284778
GT01-0010655-0316,24-25,98.61117989676339,120.40455300467355,126.48801765738664,123.61539967854819,114.28981711900701
GT01-0010005-2301,24-25,106.07047707693917,94.96688297816685,108.84838824753339,104.40849151611327,101.99421806440644
GT01-0010021-0103,24-25,105.742919921875,115.81932176862443,108.24092924554103,91.56072184244792,90.28896104874555
GT01-0010157-0102,24-25,94.43155670166016,93.16322108677454,90.0138230517619,102.08115793863932,97.33979346252909
GT01-0010101-0103,24-25,106.77107238769531,103.86605507986886,115.50351909337667,119.53890838623046,106.2782796172876
GT01-0010698-0106,24-25,95.806521824428,96.23164912632532,108.5826311396568,105.44606526692708,105.21573133855632
GT01-0010283-0406,24-25,109.741334097726,81.18932451520647,107.31791887115568,97.59927012125651,99.76046858762855
GT01-0010550-1306,24-25,88.37716565813336,79.10239737374441,90.49303311525827,97.52134552001954,84.85409849618972
GT01-0010113-0305,24-25,98.58831569126673,119.95123944963726,119.43003923008999,128.87234751383463,101.90918233224089
GT01-0010144-0102,24-25,102.33192879813058,103.48988015311105,114.55632352780668,101.82957712809244,119.47626106103783
GT01-0010202-1301,24-25,99.23790740966797,105.96653965541294,111.07628343264255,108.49933725992838,102.92981099944501
GT01-0010006-0201,24-25,103.90592847551618,101.21522848946708,106.74091351613868,104.26796569824218,107.87573651916652
GT01-0010006-1701,24-25,93.43832179478237,98.28677695138114,105.58644301124052,90.33680063883463,99.40247309943874
GT01-0010122-0105,24-25,104.45772334507532,104.19275556291852,103.54880371735024,100.33688761393229,104.18104051141808
GT01-0010187-0104,24-25,125.62295532226562,114.25970785958425,119.7386613392519,112.97535603841146,117.20991315673278
GT01-0010649-0402,24-25,100.54271153041294,76.62211499895368,86.02205908651212,80.34220937093099,94.5332528342343
GT01-0010005-1401,24-25,107.64405604771204,108.51438903808594,123.58232817820428,109.41040852864583,110.99929755361073
GT01-0010012-0204,24-25,104.53089468819755,110.74607413155692,105.9325355499891,111.80631103515624,93.133375481645
GT01-0010106-0604,24-25,101.24760546003068,88.87181636265345,108.63590206214236,107.3731725056966,102.850530469649
GT01-0010012-0504,24-25,107.88599286760602,103.2369384765625,104.37369573783666,108.08077545166016,88.46330905414074
GT01-0010145-0101,24-25,104.57508632114954,95.8187484741211,114.24058986313159,120.3110097249349,82.78860769758289
GT01-0010101-0107,24-25,108.38740975516183,114.91898236955915,115.9726892805483,124.80911458333333,114.01033973116414
GT01-0010166-0201,24-25,87.83115386962889,91.52784946986606,95.67285074926515,99.81531677246093,84.73913668459969
GT01-0010004-2302,24-25,117.57406834193637,86.18631308419364,105.89440377881549,103.09719594319662,125.22214825044883
GT01-0010860-0301,24-25,112.8171179635184,109.34981536865234,112.67157847242399,116.22086944580077,110.53425178318608
GT01-0010369-0404,24-25,80.14501626150948,68.3005861554827,96.52442453902984,93.74361317952474,83.88746286153602
GT01-0010005-1205,24-25,102.32225036621094,86.71568298339844,94.71057224664389,104.10146942138672,117.64350753716391
GT01-0010550-1201,24-25,85.93945748465401,78.28973388671875,91.20349511240389,93.82713673909505,85.313494055947
GT01-0010369-0403,24-25,109.26672036307198,101.21277400425501,111.03924890902853,116.44689687093097,102.67701999110173
GT01-0010004-0701,24-25,90.59097834995814,97.24652099609375,103.61586985558661,98.07790985107421,101.90254405318952
GT01-0010128-0501,24-25,90.332398550851,111.51401083809988,109.43667302573067,116.97140248616536,101.83412009628174
GT01-0010104-0301,24-25,94.69787379673548,104.20851026262555,102.70256231056494,100.79541625976563,94.33774562962789
GT01-0010618-0301,24-25,81.98720114571707,87.07405199323381,93.56194602494053,100.70356801350911,93.72730652202583
GT01-0010001-0702,24-25,75.1028845650809,70.03236062186105,89.71822531716248,88.36587982177733,84.89819565411828
GT01-0010001-1502,24-25,91.49723597935267,102.26784297398157,110.44006953336273,91.76914978027344,89.28618830747226
GT01-0010004-2402,24-25,104.48956734793526,103.36288888113839,101.0368405978649,109.1181432088216,94.72630065533689
GT01-0010190-0203,24-25,87.02360534667967,91.29074532645089,90.03865818439415,84.16576232910155,97.48771279625556
GT01-0010121-0101,24-25,109.90276118687221,106.97200448172433,102.69313939073808,101.80651194254557,94.36093237606532
GT01-0010106-0603,24-25,109.3719754900251,102.06596265520368,104.2568735284105,88.8525894165039,92.68869082389268
GT01-0010127-0402,24-25,100.74791281563894,89.48385838099888,107.97689253876183,111.45418446858724,97.6805166298479
GT01-0010005-2202,24-25,95.65233830043246,104.46363285609652,112.9106033561315,119.5579605102539,92.30727004536452
GT01-0010673-0301,24-25,83.0630133492606,81.0774656023298,77.64591062878587,79.76735992431641,87.61689621713884
GT01-0010507-0201,24-25,74.40528324672154,77.72585732596261,96.60627527094388,90.39458974202475,95.3738887153046
GT01-0010633-0201,24-25,103.11305672781808,106.85186004638672,115.58711282529859,112.19867045084635,103.13055339592323
GT01-0010505-2701,24-25,104.56243787493024,98.72303771972656,109.23342354245226,101.91862538655599,98.643433253451
GT01-0010104-0801,24-25,86.27887834821428,102.68919917515345,108.86220909106656,105.39918467203775,91.58810138754704
GT01-0010202-1101,24-25,99.01145717075892,109.32494027273995,111.5205340215445,103.7047129313151,108.5268794306436
GT01-0010006-0902,24-25,108.3578654697963,126.64701734270368,110.67973217858285,114.7505401611328,104.06182226317993
GT01-0010648-0308,24-25,94.84220995221818,88.97147914341517,96.51029776254205,93.21963602701823,79.80872804029427
GT01-0010691-0101,24-25,100.82136644635881,103.3443886893136,99.8926006560317,104.53766733805338,93.70403625740143
GT01-0010145-0601,24-25,87.4649407523019,75.55146898542131,105.41073939865413,104.70616861979167,94.42628349443928
GT01-0010034-0101,24-25,110.86083875383649,114.42490931919642,105.18095072280684,105.2110366821289,112.40018183056205
GT01-0010162-0104,24-25,89.19483620779855,84.7606201171875,93.36650364580039,89.10037943522136,85.44792375306756
GT01-0010183-0101,24-25,69.64772360665457,86.3759329659598,86.57030097019609,89.8742685953776,74.98733412917463
GT01-0010015-0303,24-25,111.13767787388393,109.8235364641462,102.32294577064891,100.65208231608074,112.6069439822
GT01-0010051-3901,24-25,116.12423924037387,75.57105146135602,91.13135523572791,101.04665629069011,100.96472322485087
GT01-0010011-0212,24-25,108.64814867292131,111.3190198625837,118.71393996130455,121.42531890869141,114.95768989160393
GT01-0010561-0202,24-25,113.66115788051059,115.58014678955078,114.88087156090549,116.30683135986328,100.65680193715039
GT01-0010634-0401,24-25,99.72013419015067,105.74611881801059,107.06251894801503,98.01703440348307,92.14043871363464
GT01-0010175-0101,24-25,90.23996080671039,95.43033272879464,90.98512346809076,96.99993184407552,96.26741601819988
GT01-0010686-0901,24-25,84.66742052350725,78.89156014578683,78.56805013732503,78.50458221435547,101.4500196257405
GT01-0010717-0101,24-25,105.47609056745256,107.32084764753068,102.2044904661442,95.34982299804688,100.33965327446215
GT01-0010110-0301,24-25,106.84153311593191,107.63483101981026,110.75773208210319,87.34339599609375,114.34941816441544
GT01-0010647-0403,24-25,83.45596967424665,88.00387246268136,82.42814151672981,82.47380015055339,93.84623954049064
GT01-0010820-0105,24-25,84.63062722342355,92.43340519496371,102.18459314260446,95.4466537475586,94.33531218667576
GT01-0010025-0603,24-25,109.70139312744138,111.51465715680803,116.9368650679245,120.80553232828775,110.62557257933439
GT01-0010199-0202,24-25,86.69548034667967,90.32167925153459,89.57740391979405,90.5244394938151,85.84113603616436
GT01-0010505-2101,24-25,98.54924556187221,104.53887612479073,103.55479654946164,105.74892985026042,106.36902290339759
GT01-0010155-0201,24-25,91.55795833042689,103.74340275355748,100.95839935572313,110.24829711914063,102.10194365665664
GT01-0010123-0102,24-25,97.864750453404,112.91311863490513,120.8371534358854,124.80089975992838,106.45398411890997
GT01-0010362-0207,24-25,112.25372423444475,108.59673636300222,121.62583964718164,117.79554646809896,107.03420370818752
GT01-0010110-0201,24-25,113.1870128086635,111.8846435546875,103.18089053392563,94.6489995320638,119.20977535903751
GT01-0010635-0416,24-25,113.23824637276785,113.92804173060824,115.54635533442146,106.85000050862631,114.60644585933278
GT01-0010816-0504,24-25,102.10277993338448,101.82758549281527,107.48348883784169,96.47245483398439,105.15228388763636
GT01-0010103-0602,24-25,95.51459721156527,92.03515516008649,100.34915331933405,109.07422383626303,101.06152795263806
GT01-0010015-1102,24-25,118.93887002127511,117.32249668666293,125.56983343331599,110.93079071044923,106.93824851866447
GT01-0010103-0101,24-25,75.50701141357422,97.48018428257532,100.99644153481975,101.73170166015625,90.70739616585318
GT01-0010007-0601,24-25,97.8300530569894,108.84617941720144,108.34633139630671,100.97143300374348,96.67035354508064
GT01-0010837-0202,24-25,89.32753644670758,86.22076742989677,94.14955999819817,88.76249084472656,85.82123344499813
GT01-0010025-0501,24-25,100.66151755196707,120.23705836704798,108.09221624635961,110.97813313802084,97.79037964765804
GT01-0010004-2201,24-25,88.88854217529295,103.22601863316126,99.64451665548029,114.72226460774739,92.12347242322274
GT01-0010369-0206,24-25,94.33494022914341,97.60299355643136,110.70458532127924,113.04440053304037,82.79018861848418
GT01-0010159-0101,24-25,97.03484998430524,103.05299595424106,109.78785854503663,101.08220977783202,91.90823244395607
GT01-0010795-0104,24-25,72.88333892822266,93.05794634137834,103.40430269723832,99.7755366007487,82.92767000195859
GT01-0010148-0106,24-25,94.44048091343471,114.17790331159318,93.38785684820132,104.12135264078776,111.89637484374713
GT01-0010135-0301,24-25,79.21139635358537,95.48296356201172,83.43651396737326,78.87189025878907,84.5025117503491
GT01-0010005-0202,24-25,78.88922228131975,100.23616681780133,102.78121714927495,97.88125864664713,102.89579509828864
GT01-0010105-0901,24-25,80.63350459507532,81.79989515032086,81.74141786981096,89.51601053873698,92.23530066319557
GT01-0010156-0805,24-25,107.7341057913644,118.34770093645369,108.3383435174407,102.27089233398436,102.30887577516938
GT01-0010673-0302,24-25,86.42358943394251,89.41854640415735,80.31494620974324,87.73043314615886,84.16553333186359
GT01-0010166-0206,24-25,86.74176352364675,79.6710423060826,87.42166212643363,82.49124043782552,92.24740349700943
GT01-0010187-0203,24-25,120.64306313650947,110.19498988560267,118.78212620325144,110.14511159261068,111.42435160568296
GT01-0010575-0301,24-25,86.5327159336635,88.89984348842076,86.2280283382067,92.42357584635417,86.02286222011406
GT01-0010345-0501,24-25,114.67634909493583,87.48555755615234,105.34535401127417,97.89359537760416,107.08712642728378
GT01-0010759-0101,24-25,114.58578273228235,112.15305982317243,117.5010102806722,126.27020467122396,109.24687005022011
GT01-0010201-0605,24-25,93.93666621616907,90.81751142229352,93.52708457955598,89.57071278889973,89.93829819779037
GT01-0010145-0503,24-25,103.66906193324498,106.69529397147042,109.42033230795849,106.92037963867188,84.25345716603672
GT01-0010004-3302,24-25,109.04556383405412,102.9005911690848,120.80873953133957,104.54256235758464,105.07480826694022
GT01-0010226-0301,24-25,101.80677577427456,117.52587781633649,108.65065285935086,113.98776855468749,111.05050652661075
GT01-0010001-0705,24-25,90.25646645682198,111.56059265136719,110.33733747270871,102.47838287353515,99.85133156872455
GT01-0010561-0101,24-25,114.34207262311662,115.0153579711914,114.86599506165595,118.512841796875,101.96939890364173
GT01-0010051-3706,24-25,95.31156485421316,98.80253492082868,96.62070656975068,108.9572519938151,94.39861638768366
GT01-0010051-2704,24-25,105.42478724888392,81.43966674804688,117.41258354302319,110.32664845784504,111.68823052803748
GT01-0010134-0103,24-25,106.10304805210657,100.89385332380022,112.01495254266463,117.64843037923177,100.86369301371572
GT01-0010106-0601,24-25,88.73121534075055,89.2256589617048,102.31835536881968,90.1421864827474,92.9543846163628
GT01-0010505-0601,24-25,96.94509015764508,106.04936000279017,104.0904556924616,103.91938781738281,109.4423076522095
GT01-0010820-0101,24-25,84.67060307094027,92.3864277430943,103.42703470445133,92.381911722819,108.78998894253617
GT01-0010837-0204,24-25,96.32266671316964,89.24665396554128,95.5429439675242,91.40102844238281,88.21999504757528
GT01-0010505-0201,24-25,93.78212629045758,97.09930092947823,104.60968124770466,104.00066528320312,108.9585901109115
GT01-0010033-0103,24-25,110.86356462751117,111.8889443533761,104.72145331415679,101.24830729166666,108.65822951352135
GT01-0010016-0401,24-25,99.91933550153459,90.63751656668526,99.3069532548627,102.70299631754557,106.28213801716066
GT01-0010034-0201,24-25,107.66410500662667,115.17233058384485,107.42696172071865,120.82473856608073,110.81848528651993
GT01-0010006-1201,24-25,101.19985089983258,120.93406241280692,107.45922262265313,105.71154581705729,107.0266961760585
GT01-0010001-0704,24-25,102.73505401611327,82.79093170166016,97.73177915957044,91.78148651123047,93.50097657483941
GT01-0010145-0102,24-25,91.56775447300501,82.24542127336774,104.81022237469755,100.90972849527995,86.25429856383249
GT01-0010051-2605,24-25,110.65973772321429,101.57672882080078,98.57329315463858,112.74476928710938,83.9447200973936
GT01-0010363-0309,24-25,106.86734989711216,111.26234872000558,98.65742652409433,102.71432749430338,106.16907666080313
GT01-0010004-2901,24-25,91.36198752267019,111.32216099330356,116.52079285069085,97.81341451009115,105.64338428823154
GT01-0010861-0112,24-25,107.47053636823381,100.82254900251115,100.64053692153593,115.805685933431,111.8825504694243
GT01-0010104-0401,24-25,91.90993172781808,110.12194606236048,102.43622316667764,103.96955617268878,96.81003916220803
GT01-0010177-0301,24-25,95.50848606654576,86.9481953212193,93.94120085292653,97.20818379720052,103.29482549930567
GT01-0010653-0404,24-25,84.94154684884208,84.49970354352678,85.6209606942823,85.80228729248046,88.78139351818116
GT01-0010051-3703,24-25,99.38102722167967,87.95751408168246,103.86186938227848,111.8131332397461,93.36695598114343
GT01-0010550-1403,24-25,90.73225947788784,80.41906629289899,92.42627611810659,96.37344665527344,78.88661055927587
GT01-0010582-0902,24-25,82.69078935895647,79.03159877232142,97.53888741617817,86.43952026367188,92.48126049283194
GT01-0010903-0101,24-25,108.82369668143136,103.75712585449219,108.41306768452586,108.34117838541667,110.07734758294234
GT01-0010651-0802,24-25,70.48646109444753,72.52019282749721,81.18242096357058,82.66617177327474,78.70048228077282
GT01-0010001-0904,24-25,102.38084411621094,115.94661385672433,110.47252742406852,114.1096928914388,112.57621944256853
GT01-0010123-0103,24-25,107.54177747453963,113.4471435546875,108.58296956727523,95.22763315836589,121.44259642804083
GT01-0010369-0402,24-25,91.91346413748605,88.39411708286829,107.09912304834546,110.3674550374349,93.50934257075964
GT01-0010647-0402,24-25,83.48104858398438,78.55640084402901,89.2103303270897,83.00097198486328,87.68348817565963
GT01-0010155-0401,24-25,102.87143162318638,102.42577035086495,96.11486796023955,95.14878997802735,98.17644960560102
GT01-0010648-0109,24-25,85.85749380929128,82.57346888950892,85.68246064118559,94.95560404459636,76.10072832143507
GT01-0010819-0401,24-25,92.83128029959542,98.30610983712333,103.41919866779993,101.9044698079427,95.12745761147097
GT01-0010104-0107,24-25,97.41886574881417,103.11283874511719,105.35792072458102,107.17846628824869,100.39096732684872
GT01-0010126-0701,24-25,82.07144709995814,68.03236171177454,82.94792113253973,80.4262674967448,85.03333896418229
GT01-0010363-0310,24-25,87.47170148577008,108.34435163225446,108.11184723538497,116.23647664388021,98.7036474625941
GT01-0010170-0101,24-25,103.79681832449776,100.61802237374442,102.77752128592965,106.63540039062501,106.24140982576
GT01-0010001-1202,24-25,107.2950439453125,119.4137965611049,105.47858605743096,88.60646311442058,93.90096175964003
GT01-0010004-2301,24-25,107.81622859409876,102.97617885044642,110.23971259963385,105.32867228190104,111.83696494810592
GT01-0010345-0201,24-25,108.12264687674386,88.69173104422433,103.51701171519785,103.41433970133464,98.90248412078465
GT01-0010759-0501,24-25,97.5238287789481,104.50092424665178,106.48153361884461,117.36993408203124,109.51143781759481
GT01-0010135-0201,24-25,73.183963230678,90.45821271623883,79.48065360847895,73.487673441569,80.9257471190137
GT01-0010191-0101,24-25,101.7696315220424,96.89905003138949,111.84243447148785,112.85059305826823,109.97611202523633
GT01-0010103-0801,24-25,82.6185073852539,99.1520265851702,94.18548222856577,90.66645558675131,86.80799545975685
GT01-0010902-0102,24-25,88.21093314034599,103.37204197474888,100.86029562024629,104.13294219970703,98.14559519464308
GT01-0010051-3303,24-25,114.29507446289062,89.86775534493583,83.53712358023611,104.34681701660156,87.09575288754489
GT01-0010550-1304,24-25,85.45161764962332,81.46270098005022,91.28962402001656,96.21915639241536,84.18566891077812
GT01-0010177-0601,24-25,99.599488394601,103.58797781808036,102.89873297831848,94.73259938557942,99.82781304057661
GT01-0010635-0409,24-25,106.39242008754184,98.81349509102957,94.27152898203013,104.51035715738932,103.07243610933266
GT01-0010005-1003,24-25,97.56089346749441,101.14046696254185,119.62738231444109,104.37751261393228,107.02116170629937
GT01-0010051-2606,24-25,110.55879865373883,99.28027779715401,103.83289075774202,100.33197123209635,89.39240438793358
GT01-0010201-0203,24-25,92.41432189941406,87.05101994105748,84.00934797152894,85.83785807291667,99.03634063626193
GT01-0010910-0104,24-25,101.55769239153182,99.55786677769251,100.45228126535613,98.82510070800782,98.12685822449795
GT01-0010179-0102,24-25,90.98829214913503,88.66924830845423,89.23258344971643,93.3041483561198,98.4275213392966
GT01-0010651-0601,24-25,68.89161355154855,77.9803717476981,84.29902764047966,84.24722951253256,77.30838696206895
GT01-0010103-0201,24-25,107.19753919328961,107.7919213431222,107.51961991323766,97.18486989339192,107.93333357229096
GT01-0010199-0105,24-25,84.01110621861048,84.74657876150948,91.27376758387052,83.81512247721354,91.15859228264627
GT01-0010819-1201,24-25,91.55596705845424,95.98135484967912,101.7880265378655,100.54353993733724,93.98271588911399
GT01-0010575-1202,24-25,99.65387725830078,100.96225193568638,89.42013140824176,88.85176289876301,95.9710133960977
GT01-0010111-0602,24-25,123.00748443603516,119.16578238351003,110.75354580503333,119.8652587890625,117.9890869310714
GT01-0010051-2502,24-25,99.715094430106,80.23868451799665,101.5368294942475,106.95461883544921,85.38928791555674
GT01-0010001-1505,24-25,98.73792266845702,96.60293906075614,106.23401550117786,94.8022466023763,96.64690236949757
GT01-0010112-2501,24-25,106.79882594517298,105.08270590645927,109.03688200255579,106.12569986979167,93.75765175165662
GT01-0010647-0203,24-25,91.24883815220424,88.68602752685547,89.96876387775775,95.63617960611978,83.20451241436398
GT01-0010011-0209,24-25,101.90390014648438,88.17910439627511,110.83089365573642,114.46980794270834,100.93474125505003
GT01-0010199-0102,24-25,87.542117527553,87.4304188319615,93.13040882180618,88.4495630900065,93.33862342889103
GT01-0010794-0102,24-25,82.59386117117745,94.22844696044922,107.25809505337585,103.83185933430988,97.3460365137473
GT01-0010033-0102,24-25,102.75396292550224,110.74169376918246,113.2868734376478,104.5280746459961,109.31045372926842
GT01-0010648-0103,24-25,79.39183262416294,73.6001488821847,85.90502409956122,87.83287607828777,82.1087929961171
GT01-0010635-0417,24-25,96.5335442679269,113.57708086286272,110.8347328188605,105.2981959025065,96.00059455465973
GT01-0010594-0601,24-25,113.43786403111048,114.42415618896484,106.57360188599172,118.31842295328777,114.26398815426606
GT01-0010105-0801,24-25,82.26012747628347,78.20600019182478,83.99641528356321,84.89431355794272,90.76698019135497
GT01-0010025-0102,24-25,101.11510467529297,110.31594194684709,108.13082187678722,100.66075134277344,106.87798616632767
GT01-0010005-1901,24-25,96.77818952287944,77.94269561767578,104.09855700475474,100.22689870198568,96.6440652404417
GT01-0010051-2604,24-25,102.75026920863559,98.38200160435267,104.75161612625575,91.00585276285807,95.71216958879047
GT01-0010201-0201,24-25,100.54351697649274,86.15116010393415,81.45266753221222,85.82342427571615,94.96497561267624
GT01-0010202-0801,24-25,123.4402367728097,108.64523097446985,112.15420984697778,109.57347462972005,108.80716248566428
GT01-0010051-3406,24-25,101.10801478794642,102.20006888253347,101.97787479384164,110.5806874593099,89.24757091158193
GT01-0010218-0201,24-25,113.62481035505022,132.70155552455356,135.38869512285527,127.1180414835612,106.24343730489277
GT01-0010104-0402,24-25,110.71421704973493,110.53500475202287,120.53315193458373,117.21339314778646,109.24090112251925
GT01-0010126-0301,24-25,81.44893646240234,72.1585453578404,81.38899610539335,76.14417572021485,87.06135094580324
GT01-0010004-2103,24-25,86.98198699951172,106.19310215541293,113.11735577501952,116.68651936848957,105.91717836066613
GT01-0010794-0101,24-25,81.37652042933873,97.97058868408203,107.53081493119687,104.70367024739583,96.15843209249269
GT01-0010187-0301,24-25,109.49063437325613,113.1952896118164,121.86675483225717,113.27557881673177,106.76361109137831
GT01-0010013-0201,24-25,105.73052651541573,105.52090018136161,107.19542436842022,104.11371612548828,110.43224176309755
GT01-0010158-0301,24-25,104.88395036969865,111.6509039742606,103.83242396282559,102.22354736328126,99.06315105636573
GT01-0010134-0101,24-25,100.39361899239677,100.41011047363281,104.2358573944234,100.95161794026691,114.23470418269774
GT01-0010575-0601,24-25,89.72678048270089,93.19855063302177,86.75017461429151,90.30322875976562,91.77693498918453
GT01-0010717-0103,24-25,104.94766453334263,111.47313908168246,106.7175080227884,95.47686360677083,99.10926613348308
GT01-0010001-0604,24-25,75.64795466831751,73.71559470040458,81.74143278119767,94.1734608968099,78.64280994597816
GT01-0010207-0101,24-25,110.16343688964842,121.59516470772878,113.97199143241062,109.06855723063151,114.29013550671183
GT01-0010124-1801,24-25,111.4596917288644,112.81300680977957,115.10040235274384,112.14714202880859,101.71499247693976
GT01-0010199-0101,24-25,99.2708980015346,88.54227992466517,92.58886359291161,80.89470469156902,90.38553094018988
GT01-0010837-0401,24-25,89.04432896205356,86.22076742989677,94.6559782514917,88.90572814941405,86.44609916765438
GT01-0010011-0201,24-25,106.70926121303012,132.4607696533203,118.32204486388179,119.22923838297525,117.23476502826733
GT01-0010033-0106,24-25,111.90666961669922,114.88360268729073,107.50842775571691,120.0509251912435,112.74759612401435
GT01-0010005-1702,24-25,85.17702375139508,99.929445539202,102.8363585133948,99.64862162272135,84.62690205174339
GT01-0010649-0502,24-25,92.27427237374441,84.56609453473772,87.1499757769265,86.53231608072917,92.59034962911667
GT01-0010647-0302,24-25,82.66163090297154,69.98890686035156,79.5469085079663,81.9857894897461,84.46969469223684
GT01-0010133-0201,24-25,76.41703905378068,69.21337890625,85.64465704497087,91.88793385823568,78.64123736041377
GT01-0010004-1204,24-25,78.26574489048548,81.7001484462193,89.86815410671612,98.9942118326823,85.80849303083993
GT01-0010819-0301,24-25,100.4678704398019,85.75769914899553,94.90500310241251,89.91063334147135,83.39899662830362
GT01-0010158-0101,24-25,91.886597769601,91.89564514160156,93.36571658830319,94.21863454182943,97.23525673518559
GT01-0010004-3201,24-25,94.24142892020089,97.10207802908761,96.83728656057914,89.36888529459635,93.69879811886554
GT01-0010795-0103,24-25,80.08479527064732,94.74007306780133,102.23099611719424,98.45240071614585,80.33707178702986
GT01-0010140-0501,24-25,91.7671650477818,92.60681479317802,99.24476159303718,104.67812906901041,105.66277109289261
GT01-0010635-0412,24-25,105.53319113595144,98.71268463134766,99.72626284486064,108.09521942138672,109.59320086356432
GT01-0010717-0105,24-25,106.76368386404855,104.6755381992885,108.36231329398495,95.76078186035157,100.45946599315032
GT01-0010798-0301,24-25,92.43056270054409,90.05821555001394,101.45280418962206,108.83303578694662,103.37128952453492
GT01-0010798-0101,24-25,85.20362636021204,85.66516658238001,98.74601448032459,105.18439076741537,111.33831289781781
GT01-0010507-0501,24-25,85.20538112095424,78.41280909946985,98.59839346497476,93.32144775390626,102.84451243811665
GT01-0010837-0402,24-25,87.48469325474329,88.37587847028459,95.21334972920475,89.42753295898437,85.58499564846024
GT01-0010283-0602,24-25,111.8961704799107,100.10316794259207,100.76580223464588,103.99779510498047,92.15156806271374
GT01-0010558-0501,24-25,124.48952593122209,117.89637865339006,109.7026600911856,110.20945790608724,118.30760090197968
GT01-0010146-0601,24-25,108.95326123918805,118.33716692243303,104.70151527753015,114.30102335611979,108.89882476810597
GT01-0010190-0103,24-25,98.51459612165178,118.71582794189452,113.03058612878345,110.91679992675782,111.09313304244068
GT01-0010837-0302,24-25,92.00943102155412,86.70890045166016,93.09644789251283,88.47520039876301,82.05953093300856
GT01-0010759-0701,24-25,106.90407889229911,102.6816918509347,105.36228424380616,111.1378657023112,110.38867321608755
GT01-0010345-0301,24-25,108.76241738455636,104.85560062953404,96.5497626342753,99.96235707600911,97.1041677112172
GT01-0010588-0601,24-25,105.30506134033203,111.48768288748605,103.30983182608722,111.48709208170573,105.11364079817409
GT01-0010147-0301,24-25,86.59099578857422,78.33444213867188,97.89092378876956,92.09924112955729,97.55917765415775
GT01-0010321-0101,24-25,75.0646983555385,83.96696036202567,92.21947080597431,93.50416920979818,81.75297255274064
GT01-0010138-0401,24-25,115.99386814662388,112.26276615687777,108.59540364466912,95.78924204508463,99.63201321371913
GT01-0010651-0605,24-25,74.69757298060826,77.95695059640067,91.36339034665384,88.78194224039713,91.19657178554907
GT01-0010908-0102,24-25,94.26864188058036,100.21197945731026,104.26441189817027,114.22063446044922,90.15204814713117
